yearID,G,AB,RBI,BB,SO,Salary,Birth_Year,AgeInYear,Batting_Average,N_Y_Batting_Average,,,,,
1991,145,542,81,62,125,190000,1965,26,0.2435424354,0.2275449102,,-0.0159975252,0.0159975252,,
2013,104,350,40,40,105,11000000,1982,31,0.2085714286,0.2738095238,,0.0652380952,0.0652380952,,
2006,99,337,32,11,54,2500000,1972,34,0.2462908012,0.1743119266,,-0.0719788746,0.0719788746,,
1996,105,404,69,39,91,6600000,1965,31,0.301980198,0.2634228188,,-0.0385573792,0.0385573792,,
2007,37,81,9,0,29,12400000,1981,26,0.2469135802,0.3373493976,,0.0904358173,0.0904358173,,
2004,26,11,1,0,2,325000,1975,29,0.1818181818,0.1320754717,,-0.0497427101,0.0497427101,,
2011,156,588,99,77,128,4687300,1981,30,0.268707483,0.2696428571,,0.0009353741,0.0009353741,,
1994,107,392,78,51,41,5433334,1968,26,0.306122449,0.2998065764,,-0.0063158726,0.0063158726,,
1990,47,54,10,5,13,380000,1961,29,0.2037037037,0.2492917847,,0.045588081,0.045588081,,
2010,64,220,21,30,39,19401569,1977,33,0.2545454545,0.3,,0.0454545455,0.0454545455,,
2003,13,32,3,5,4,304000,1975,28,0.21875,0.2,,-0.01875,0.01875,,
1999,106,259,26,17,50,1050000,1966,33,0.2277992278,0.14,,-0.0877992278,0.0877992278,,
2006,18,24,2,2,15,?,1984,22,0.0833333333,0.1111111111,,0.0277777778,0.0277777778,,
2007,43,36,1,1,19,384500,1984,23,0.1111111111,0.0952380952,,-0.0158730159,0.0158730159,,
1996,91,89,17,8,20,215000,1966,30,0.2134831461,0.2489626556,,0.0354795095,0.0354795095,,
1998,58,181,24,15,36,170000,1973,25,0.2817679558,0.2796610169,,-0.0021069389,0.0021069389,,
2011,4,9,0,0,5,?,1979,32,0.3333333333,0.2,,-0.1333333333,0.1333333333,,
1991,137,255,40,30,42,750000,1963,28,0.2745098039,0.2491349481,,-0.0253748558,0.0253748558,,
2005,126,412,49,32,71,2200000,1976,29,0.2257281553,0.2669039146,,0.0411757593,0.0411757593,,
2011,141,475,54,58,48,2000000,1983,28,0.2884210526,0.2516411379,,-0.0367799148,0.0367799148,,
2002,32,74,7,4,21,?,1977,25,0.2162162162,0.25,,0.0337837838,0.0337837838,,
2001,138,528,72,43,63,4850000,1969,32,0.3125,0.2494845361,,-0.0630154639,0.0630154639,,
2002,146,485,51,31,67,6375000,1969,33,0.2494845361,0.2054263566,,-0.0440581795,0.0440581795,,
1999,67,135,20,12,23,900000,1969,30,0.3259259259,0.3130699088,,-0.0128560171,0.0128560171,,
2014,23,46,3,2,17,512500,1990,24,0.1739130435,0.15,,-0.0239130435,0.0239130435,,
1993,162,595,75,52,135,125000,1966,27,0.2924369748,0.3192904656,,0.0268534908,0.0268534908,,
2013,151,567,74,26,102,497500,1985,28,0.253968254,0.2213438735,,-0.0326243805,0.0326243805,,
2006,150,544,76,28,58,2675000,1978,28,0.2830882353,0.2155688623,,-0.067519373,0.067519373,,
1998,135,454,52,13,55,245000,1972,26,0.2599118943,0.2837837838,,0.0238718895,0.0238718895,,
1997,104,395,59,41,117,150000,1974,23,0.2481012658,0.2528409091,,0.0047396433,0.0047396433,,
2004,20,43,8,4,7,?,1973,31,0.2790697674,0.1428571429,,-0.1362126246,0.1362126246,,
1993,88,179,18,19,33,137000,1966,27,0.2569832402,0.2674418605,,0.0104586202,0.0104586202,,
2006,90,280,60,30,69,?,1981,25,0.2928571429,0.2586666667,,-0.0341904762,0.0341904762,,
1997,11,33,3,3,12,?,1976,21,0.2121212121,0.3292682927,,0.1171470806,0.1171470806,,
2014,162,579,74,23,83,3000000,1986,28,0.2849740933,0.2565359477,,-0.0284381456,0.0284381456,,
2012,145,558,58,35,70,5000000,1982,30,0.252688172,0.2559055118,,0.0032173398,0.0032173398,,
2013,44,158,11,4,47,526250,1987,26,0.1582278481,0.2192192192,,0.0609913711,0.0609913711,,
1999,42,61,8,3,21,850000,1973,26,0.1639344262,0.2058823529,,0.0419479267,0.0419479267,,
2006,150,514,52,34,71,1900000,1977,29,0.2392996109,0.2318181818,,-0.0074814291,0.0074814291,,
2006,91,251,36,23,48,?,1981,25,0.235059761,0.1666666667,,-0.0683930943,0.0683930943,,
2004,154,569,89,67,75,?,1976,28,0.2987697715,0.2643678161,,-0.0344019554,0.0344019554,,
2000,100,250,29,22,53,750000,1971,29,0.232,0.1851851852,,-0.0468148148,0.0468148148,,
2012,24,31,2,2,8,?,1981,31,0.064516129,0.0714285714,,0.0069124424,0.0069124424,,
2008,42,127,18,8,30,?,1983,25,0.2283464567,0.2701612903,,0.0418148336,0.0418148336,,
2013,105,354,44,21,81,?,1986,27,0.2429378531,0.2628726287,,0.0199347756,0.0199347756,,
2001,17,58,3,5,7,?,1975,26,0.2931034483,0.2322274882,,-0.0608759601,0.0608759601,,
1994,105,380,52,39,65,1635000,1966,28,0.2526315789,0.2979166667,,0.0452850877,0.0452850877,,
2013,4,3,0,1,1,?,1982,31,0.3333333333,0.2413793103,,-0.091954023,0.091954023,,
2002,90,234,19,16,35,1500000,1964,38,0.2264957265,0.1304347826,,-0.0960609439,0.0960609439,,
2003,80,246,24,8,29,1000000,1970,33,0.2642276423,0.2098765432,,-0.0543510991,0.0543510991,,
2014,80,270,35,22,52,506500,1990,24,0.2259259259,0.2647619048,,0.0388359788,0.0388359788,,
2011,29,49,6,3,9,13500000,1983,28,0.1428571429,0.2121212121,,0.0692640693,0.0692640693,,
1991,115,427,41,37,46,2283334,1956,35,0.2716627635,0.2191780822,,-0.0524846813,0.0524846813,,
2005,141,520,95,61,48,12500000,1975,30,0.3173076923,0.3294892916,,0.0121815993,0.0121815993,,
2010,9,14,0,1,5,?,1984,26,0.1428571429,0.2127659574,,0.0699088146,0.0699088146,,
2013,159,601,66,38,73,7416667,1982,31,0.2628951747,0.2684310019,,0.0055358272,0.0055358272,,
2009,145,501,82,79,145,5500000,1979,30,0.2854291417,0.244966443,,-0.0404626988,0.0404626988,,
2008,28,81,11,10,8,?,1982,26,0.3333333333,0.2513661202,,-0.0819672131,0.0819672131,,
1991,15,14,1,0,5,115000,1967,24,0.2142857143,0.2601156069,,0.0458298927,0.0458298927,,
1994,46,83,9,11,23,220000,1967,27,0.2289156627,0.2431372549,,0.0142215923,0.0142215923,,
1995,15,23,2,2,2,109000,1971,24,0.1739130435,0.1052631579,,-0.0686498856,0.0686498856,,
1998,53,124,8,16,55,4925000,1969,29,0.1612903226,0.2074468085,,0.0461564859,0.0461564859,,
1993,142,544,89,62,32,2650000,1967,26,0.3419117647,0.3249370277,,-0.016974737,0.016974737,,
2002,67,243,35,22,60,3187500,1974,28,0.2427983539,0.295687885,,0.0528895311,0.0528895311,,
1999,158,627,134,91,116,5000000,1974,25,0.3492822967,0.3389544688,,-0.0103278278,0.0103278278,,
1999,162,592,97,76,103,330000,1977,22,0.2753378378,0.3033536585,,0.0280158207,0.0280158207,,
2003,107,225,39,22,41,3425000,1975,28,0.2711111111,0.2724137931,,0.001302682,0.001302682,,
1995,113,323,44,39,84,1773615,1963,32,0.2167182663,0.2197183099,,0.0030000436,0.0030000436,,
2006,22,60,11,5,6,?,1980,26,0.2666666667,0.3319502075,,0.0652835408,0.0652835408,,
2011,155,620,121,89,71,6200000,1982,29,0.2548387097,0.2564885496,,0.0016498399,0.0016498399,,
2000,146,474,79,77,104,245000,1973,27,0.2995780591,0.2758007117,,-0.0237773473,0.0237773473,,
2005,145,517,65,32,105,345000,1976,29,0.2669245648,0.2013888889,,-0.0655356759,0.0655356759,,
1998,22,37,4,7,6,350000,1968,30,0.3513513514,0.1538461538,,-0.1975051975,0.1975051975,,
1997,65,67,4,3,11,600000,1965,32,0.1641791045,0.2090909091,,0.0449118046,0.0449118046,,
1996,11,17,1,0,2,150000,1971,25,0.1176470588,0.1666666667,,0.0490196078,0.0490196078,,
1994,92,314,53,35,71,2600000,1964,30,0.2547770701,0.2252747253,,-0.0295023448,0.0295023448,,
2007,20,57,3,2,9,383100,1983,24,0.1929824561,0.2212765957,,0.0282941396,0.0282941396,,
1990,33,80,2,1,32,150000,1968,22,0.125,0.1168831169,,-0.0081168831,0.0081168831,,
2010,127,493,64,40,52,7700000,1978,32,0.3022312373,0.3296296296,,0.0273983923,0.0273983923,,
1993,130,475,53,38,67,2312500,1958,35,0.3010526316,0.2820512821,,-0.0190013495,0.0190013495,,
1992,35,77,7,3,9,109000,1965,27,0.1818181818,0.0952380952,,-0.0865800866,0.0865800866,,
1990,93,301,30,11,53,350000,1961,29,0.2425249169,0.25,,0.0074750831,0.0074750831,,
1993,77,176,13,7,44,725000,1961,32,0.2215909091,0.2121212121,,-0.009469697,0.009469697,,
2004,134,522,75,29,53,300000,1976,28,0.2931034483,0.2808641975,,-0.0122392507,0.0122392507,,
2011,8,13,1,2,2,?,1986,25,0.0769230769,0.1692307692,,0.0923076923,0.0923076923,,
2000,32,84,4,3,20,?,1974,26,0.130952381,0.1578947368,,0.0269423559,0.0269423559,,
2008,5,10,2,2,4,?,1983,25,0.4,0.3333333333,,-0.0666666667,0.0666666667,,
2008,5,9,0,1,4,393500,1982,26,0.2222222222,0.25,,0.0277777778,0.0277777778,,
2014,140,457,45,35,74,549000,1988,26,0.2122538293,0.2841530055,,0.0718991761,0.0718991761,,
2004,32,51,6,2,17,362500,1980,24,0.1960784314,0.1538461538,,-0.0422322775,0.0422322775,,
1998,69,171,19,17,36,750000,1966,32,0.2456140351,0.265,,0.0193859649,0.0193859649,,
1994,103,398,60,55,65,3250000,1959,35,0.2738693467,0.2954159593,,0.0215466125,0.0215466125,,
1992,121,384,42,37,62,2500000,1963,29,0.2239583333,0.2488479263,,0.0248895929,0.0248895929,,
1995,112,399,60,29,64,125000,1969,26,0.3082706767,0.2595573441,,-0.0487133326,0.0487133326,,
1993,10,20,2,4,5,125000,1956,37,0.2,0.2698412698,,0.0698412698,0.0698412698,,
2010,15,29,4,7,6,?,1983,27,0.275862069,0.2021276596,,-0.0737344094,0.0737344094,,
1991,125,398,53,41,45,307500,1960,31,0.2864321608,0.2267657993,,-0.0596663615,0.0596663615,,
2012,104,346,46,18,72,484000,1985,27,0.2369942197,0.2756756757,,0.038681456,0.038681456,,
2012,87,160,20,25,42,1500000,1977,35,0.21875,0.2551020408,,0.0363520408,0.0363520408,,
2009,45,135,9,11,19,950000,1971,38,0.237037037,0.2063492063,,-0.0306878307,0.0306878307,,
2000,30,49,6,1,11,4375000,1964,36,0.2040816327,0.125,,-0.0790816327,0.0790816327,,
2005,153,623,100,55,100,8000000,1976,29,0.2760834671,0.2926421405,,0.0165586734,0.0165586734,,
1999,13,12,0,1,7,?,1974,25,0.1666666667,0.037037037,,-0.1296296296,0.1296296296,,
1992,13,31,6,1,4,?,1967,25,0.3225806452,0.3043478261,,-0.0182328191,0.0182328191,,
2002,37,66,6,1,24,2800000,1974,28,0.2878787879,0.2058823529,,-0.0819964349,0.0819964349,,
1996,69,188,34,15,65,325000,1960,36,0.2553191489,0.2842105263,,0.0288913774,0.0288913774,,
2010,151,572,72,57,101,401000,1983,27,0.2727272727,0.2657342657,,-0.006993007,0.006993007,,
2011,11,22,1,0,4,?,1981,30,0.2272727273,0.125,,-0.1022727273,0.1022727273,,
2009,46,122,13,6,40,?,1986,23,0.2213114754,0.2110726644,,-0.010238811,0.010238811,,
1992,18,30,3,2,12,?,1966,26,0.1666666667,0.2524271845,,0.0857605178,0.0857605178,,
2008,19,75,12,3,8,?,1984,24,0.32,0.2666666667,,-0.0533333333,0.0533333333,,
2000,29,61,2,1,15,5650000,1966,34,0.2131147541,0.1325301205,,-0.0805846336,0.0805846336,,
2003,35,51,3,3,19,300000,1977,26,0.0980392157,0.15625,,0.0582107843,0.0582107843,,
1990,49,139,16,7,44,280000,1961,29,0.2517985612,0.2429577465,,-0.0088408147,0.0088408147,,
2005,115,326,24,40,87,318000,1981,24,0.2024539877,0.277173913,,0.0747199253,0.0747199253,,
1994,82,290,54,39,56,612500,1963,31,0.3,0.2681704261,,-0.0318295739,0.0318295739,,
1991,74,6,0,1,1,120000,1967,24,0.5,0.5,,0,0,,
2011,158,604,92,63,205,450000,1984,27,0.2433774834,0.2129817444,,-0.030395739,0.030395739,,
2009,64,136,17,19,22,?,1979,30,0.25,0.1875,,-0.0625,0.0625,,
2009,150,498,84,97,126,5400000,1980,29,0.2489959839,0.2879858657,,0.0389898818,0.0389898818,,
1992,20,50,5,3,13,?,1966,26,0.12,0.1923076923,,0.0723076923,0.0723076923,,
2004,140,464,77,70,106,1500000,1971,33,0.2564655172,0.2388059701,,-0.0176595471,0.0176595471,,
2001,105,396,51,15,42,?,1977,24,0.2803030303,0.2142857143,,-0.066017316,0.066017316,,
2005,18,26,3,1,7,?,1983,22,0.3076923077,0.3125,,0.0048076923,0.0048076923,,
2004,79,293,39,22,45,?,1975,29,0.2491467577,0.2604422604,,0.0112955028,0.0112955028,,
1998,108,309,37,15,38,740000,1965,33,0.284789644,0.12,,-0.164789644,0.164789644,,
2005,30,7,1,0,2,4075000,1963,42,0.1428571429,0.2,,0.0571428571,0.0571428571,,
2004,89,290,56,30,85,303000,1979,25,0.2620689655,0.234421365,,-0.0276476005,0.0276476005,,
1992,153,641,98,47,133,2383333,1962,30,0.248049922,0.2725752508,,0.0245253288,0.0245253288,,
1999,123,414,46,29,83,3625000,1969,30,0.2657004831,0.2350746269,,-0.0306258562,0.0306258562,,
2009,84,142,17,3,27,550000,1978,31,0.2253521127,0.25,,0.0246478873,0.0246478873,,
1993,15,24,5,3,3,?,1969,24,0.0833333333,0.3333333333,,0.25,0.25,,
2000,25,40,6,2,10,690000,1977,23,0.25,0.1875,,-0.0625,0.0625,,
2013,62,240,34,31,66,?,1991,22,0.2875,0.2835051546,,-0.0039948454,0.0039948454,,
2002,138,496,57,39,38,2000000,1967,35,0.2802419355,0.2505263158,,-0.0297156197,0.0297156197,,
2005,56,142,22,18,12,850000,1967,38,0.2746478873,0.2028985507,,-0.0717493366,0.0717493366,,
2001,113,387,44,23,56,800000,1965,36,0.2739018088,0.2278481013,,-0.0460537075,0.0460537075,,
2002,145,539,64,42,71,400000,1974,28,0.2578849722,0.2697095436,,0.0118245714,0.0118245714,,
1994,59,113,4,9,19,155000,1967,27,0.2389380531,0.2685185185,,0.0295804654,0.0295804654,,
2013,32,59,0,0,26,16445535,1977,36,0.0677966102,0.2222222222,,0.1544256121,0.1544256121,,
2009,26,5,0,0,2,?,1981,28,0.2,0.2,,0,0,,
1993,159,539,129,126,79,4516666,1964,29,0.3358070501,0.3120204604,,-0.0237865897,0.0237865897,,
2000,84,291,44,24,52,300000,1973,27,0.2852233677,0.2939632546,,0.0087398869,0.0087398869,,
2000,127,463,61,50,97,3750000,1969,31,0.2505399568,0.3306581059,,0.0801181491,0.0801181491,,
1998,54,160,12,10,40,500000,1963,35,0.2375,0.2647058824,,0.0272058824,0.0272058824,,
2003,9,15,2,1,4,?,1974,29,0.2,0.2727272727,,0.0727272727,0.0727272727,,
1998,79,261,44,18,27,170500,1974,24,0.2796934866,0.2539267016,,-0.025766785,0.025766785,,
2007,143,453,40,39,42,4000000,1974,33,0.2958057395,0.3216080402,,0.0258023007,0.0258023007,,
2005,98,116,19,7,14,?,1978,27,0.2155172414,0.3059490085,,0.0904317671,0.0904317671,,
2007,113,221,31,21,59,1034000,1972,35,0.2488687783,0.2251655629,,-0.0237032154,0.0237032154,,
1994,108,385,38,30,74,325000,1970,24,0.2363636364,0.2436149312,,0.0072512949,0.0072512949,,
2000,116,329,48,43,45,1005000,1969,31,0.3130699088,0.2886597938,,-0.024410115,0.024410115,,
2001,59,97,12,9,14,1600000,1969,32,0.2886597938,0.3333333333,,0.0446735395,0.0446735395,,
1999,31,3,1,0,0,9500000,1963,36,0.3333333333,0.3333333333,,0,0,,
1993,64,128,12,6,20,?,1967,26,0.265625,0.2352941176,,-0.0303308824,0.0303308824,,
1995,98,342,44,55,52,5300000,1962,33,0.2485380117,0.1666666667,,-0.081871345,0.081871345,,
2010,35,59,3,0,19,13500000,1977,33,0.1355932203,0.0862068966,,-0.0493863238,0.0493863238,,
1993,153,569,61,58,130,2000000,1962,31,0.2548330404,0.2076923077,,-0.0471407327,0.0471407327,,
1990,14,35,2,2,4,107000,1961,29,0.1428571429,0.0833333333,,-0.0595238095,0.0595238095,,
1999,16,53,3,3,12,?,1975,24,0.1886792453,0.1153846154,,-0.0732946299,0.0732946299,,
2003,110,410,61,50,82,5200000,1971,32,0.2853658537,0.2823779193,,-0.0029879343,0.0029879343,,
2010,124,436,45,40,56,5500000,1977,33,0.2912844037,0.2479166667,,-0.043367737,0.043367737,,
2013,134,577,92,47,92,9000000,1983,30,0.2980935875,0.2713043478,,-0.0267892397,0.0267892397,,
2005,69,211,25,20,60,?,1983,22,0.2322274882,0.275862069,,0.0436345808,0.0436345808,,
1990,151,509,54,45,63,1000000,1958,32,0.2416502947,0.2056451613,,-0.0360051334,0.0360051334,,
2012,143,454,72,68,128,2350000,1986,26,0.2995594714,0.2626506024,,-0.036908869,0.036908869,,
2004,125,320,37,36,68,750000,1958,46,0.309375,0.2746781116,,-0.0346968884,0.0346968884,,
2009,23,50,3,3,4,?,1982,27,0.14,0.25,,0.11,0.11,,
2004,34,4,0,0,0,2300000,1979,25,0.25,0.5,,0.25,0.25,,
2006,158,604,87,104,60,7666666,1971,35,0.2632450331,0.2712215321,,0.007976499,0.007976499,,
2012,5,11,1,0,3,?,1982,30,0.4545454545,0.1911764706,,-0.263368984,0.263368984,,
1991,21,47,3,6,6,225000,1964,27,0.1914893617,0.2703703704,,0.0788810087,0.0788810087,,
2005,110,379,68,31,51,1100000,1972,33,0.308707124,0.274122807,,-0.034584317,0.034584317,,
2001,35,96,9,3,21,?,1971,30,0.2083333333,0.2678571429,,0.0595238095,0.0595238095,,
1996,77,237,33,19,52,310000,1966,30,0.2742616034,0.2358490566,,-0.0384125468,0.0384125468,,
1995,24,68,20,8,16,110000,1967,28,0.3382352941,0.2179487179,,-0.1202865762,0.1202865762,,
1992,32,92,14,3,18,?,1968,24,0.3043478261,0.2899262899,,-0.0144215362,0.0144215362,,
1990,140,528,62,31,71,560000,1962,28,0.2992424242,0.23798627,,-0.0612561542,0.0612561542,,
1995,46,121,21,9,24,562500,1968,27,0.2892561983,0.3471502591,,0.0578940607,0.0578940607,,
1991,159,588,72,26,58,385000,1963,28,0.2738095238,0.278659612,,0.0048500882,0.0048500882,,
2004,137,472,69,84,96,15333333,1972,32,0.2478813559,0.2960893855,,0.0482080295,0.0482080295,,
1998,146,540,94,76,98,6500000,1966,32,0.2796296296,0.2867132867,,0.0070836571,0.0070836571,,
2011,57,150,18,18,48,1300000,1980,31,0.2,0.2448979592,,0.0448979592,0.0448979592,,
2014,157,617,85,48,110,9350000,1983,31,0.2933549433,0.2952586207,,0.0019036774,0.0019036774,,
2005,129,416,49,29,64,3000000,1976,29,0.3004807692,0.2727272727,,-0.0277534965,0.0277534965,,
2014,161,684,100,29,79,16000000,1982,32,0.2748538012,0.296474359,,0.0216205578,0.0216205578,,
1994,40,124,20,10,35,170000,1968,26,0.2419354839,0.2121212121,,-0.0298142717,0.0298142717,,
1990,26,63,4,4,9,100000,1964,26,0.2222222222,0.1896551724,,-0.0325670498,0.0325670498,,
2000,139,504,72,38,75,6250000,1968,32,0.2400793651,0.25,,0.0099206349,0.0099206349,,
2014,93,319,22,36,40,?,1989,25,0.2507836991,0.2686567164,,0.0178730174,0.0178730174,,
2004,88,264,25,16,60,340000,1975,29,0.2689393939,0.2598684211,,-0.0090709729,0.0090709729,,
1991,84,314,29,15,45,?,1969,22,0.2643312102,0.2639225182,,-0.000408692,0.000408692,,
1996,145,545,69,42,109,670000,1969,27,0.2697247706,0.2668621701,,-0.0028626006,0.0028626006,,
2012,93,321,28,29,61,5150000,1983,29,0.2554517134,0.288172043,,0.0327203296,0.0327203296,,
1995,99,196,26,15,22,475000,1965,30,0.3367346939,0.2965116279,,-0.040223066,0.040223066,,
1993,148,569,116,81,83,450000,1967,26,0.3251318102,0.348583878,,0.0234520678,0.0234520678,,
2011,139,490,56,51,124,6775000,1978,33,0.2367346939,0.2748815166,,0.0381468227,0.0381468227,,
1995,127,348,44,71,56,360000,1962,33,0.3132183908,0.2544378698,,-0.058780521,0.058780521,,
2012,22,38,1,3,14,7725000,1981,31,0.1052631579,0.1363636364,,0.0311004785,0.0311004785,,
2001,40,31,3,2,10,205000,1978,23,0.0322580645,0.1315789474,,0.0993208829,0.0993208829,,
2000,153,556,100,96,95,5400000,1963,37,0.3237410072,0.3063829787,,-0.0173580285,0.0173580285,,
1999,159,589,95,69,86,4300000,1967,32,0.2631578947,0.2583479789,,-0.0048099158,0.0048099158,,
2007,122,392,53,26,107,4775000,1977,30,0.2193877551,0.2024539877,,-0.0169337674,0.0169337674,,
2005,31,57,4,4,23,2500000,1974,31,0.0877192982,0.2,,0.1122807018,0.1122807018,,
2001,117,225,30,19,65,450000,1972,29,0.2666666667,0.2202380952,,-0.0464285714,0.0464285714,,
1998,158,607,102,89,96,2000000,1968,30,0.3146622735,0.2935153584,,-0.0211469151,0.0211469151,,
2007,62,157,20,7,41,?,1981,26,0.2866242038,0.21875,,-0.0678742038,0.0678742038,,
1991,29,69,7,10,17,120000,1965,26,0.2028985507,0.2192982456,,0.0163996949,0.0163996949,,
2002,10,10,0,0,5,?,1977,25,0.1,0.2755905512,,0.1755905512,0.1755905512,,
1998,162,619,98,79,91,6515828,1964,34,0.295638126,0.3238938053,,0.0282556793,0.0282556793,,
2012,55,116,9,17,35,481000,1985,27,0.2068965517,0.1176470588,,-0.0892494929,0.0892494929,,
1991,119,402,38,35,117,2416667,1956,35,0.2164179104,0.2327272727,,0.0163093623,0.0163093623,,
2002,7,10,1,1,4,?,1978,24,0.1,0.0769230769,,-0.0230769231,0.0230769231,,
1998,24,38,1,0,14,170000,1976,22,0.1578947368,0.0606060606,,-0.0972886762,0.0972886762,,
2009,60,165,19,21,43,?,1983,26,0.2060606061,0.275862069,,0.0698014629,0.0698014629,,
2000,7,22,0,0,2,650000,1968,32,0.1818181818,0.3,,0.1181818182,0.1181818182,,
2014,8,5,1,1,1,?,1991,23,0.2,0.2433460076,,0.0433460076,0.0433460076,,
2003,24,39,0,1,11,305000,1981,22,0.1794871795,0.1896551724,,0.0101679929,0.0101679929,,
2000,151,505,92,107,151,1250000,1971,29,0.2871287129,0.2768595041,,-0.0102692087,0.0102692087,,
2009,7,17,1,0,4,?,1987,22,0.1176470588,0.3054187192,,0.1877716604,0.1877716604,,
1991,26,34,4,7,3,118000,1964,27,0.2647058824,0.0909090909,,-0.1737967914,0.1737967914,,
1999,17,60,11,4,11,?,1974,25,0.3333333333,0.294,,-0.0393333333,0.0393333333,,
2009,27,59,5,2,17,?,1987,22,0.1694915254,0.1935483871,,0.0240568617,0.0240568617,,
2001,38,48,3,2,24,200000,1977,24,0.1041666667,0.1,,-0.0041666667,0.0041666667,,
1995,31,48,3,2,20,447223,1965,30,0.1875,0.2307692308,,0.0432692308,0.0432692308,,
2011,143,482,86,66,98,423500,1980,31,0.2489626556,0.2346241458,,-0.0143385098,0.0143385098,,
2005,14,25,1,1,10,?,1980,25,0.16,0.2267657993,,0.0667657993,0.0667657993,,
2009,107,322,32,47,39,475000,1979,30,0.2546583851,0.3018867925,,0.0472284074,0.0472284074,,
1991,153,594,74,49,133,1575000,1960,31,0.271043771,0.2723214286,,0.0012776575,0.0012776575,,
2001,39,136,13,10,45,?,1978,23,0.2058823529,0.2290502793,,0.0231679264,0.0231679264,,
1991,158,585,104,87,89,?,1959,32,0.2905982906,0.3039215686,,0.013323278,0.013323278,,
1995,24,65,2,6,16,109000,1970,25,0.2307692308,0.2727272727,,0.041958042,0.041958042,,
2003,24,52,4,3,21,10000000,1966,37,0.0576923077,0.1428571429,,0.0851648352,0.0851648352,,
1998,7,16,2,0,1,?,1975,23,0.1875,0.3165137615,,0.1290137615,0.1290137615,,
1994,104,399,68,66,111,4550000,1962,32,0.2556390977,0.2357142857,,-0.019924812,0.019924812,,
1992,71,127,15,13,35,170000,1959,33,0.1968503937,0.2,,0.0031496063,0.0031496063,,
2004,84,2,0,0,1,775000,1972,32,0.5,0.5,,0,0,,
2013,86,200,12,11,34,504547,1984,29,0.28,0.3402777778,,0.0602777778,0.0602777778,,
2013,126,391,30,44,151,13050000,1984,29,0.1841432225,0.2080924855,,0.023949263,0.023949263,,
1999,113,450,58,40,68,6350000,1967,32,0.2533333333,0.2571428571,,0.0038095238,0.0038095238,,
1998,151,428,65,63,105,2136095,1969,29,0.2242990654,0.2265625,,0.0022634346,0.0022634346,,
1995,18,46,1,0,24,142500,1970,25,0.152173913,0.131147541,,-0.0210263721,0.0210263721,,
2005,133,470,70,62,117,8000000,1972,33,0.2808510638,0.2383561644,,-0.0424948994,0.0424948994,,
1995,135,509,66,35,76,1355000,1968,27,0.2868369352,0.2970479705,,0.0102110353,0.0102110353,,
1990,77,186,21,7,36,400000,1961,29,0.2204301075,0.1884816754,,-0.0319484321,0.0319484321,,
